"","upwind_dist_km","site_Dd18O","site_DW","site_DP","dist_inland_km","M_factorChange","site_region"
"1437",5011.681198545,-0.617218493286664,-2.01622907228458,2.87121771404549e-06,3000,1.20805369127517,"inland"
"1438",2111.681198545,-0.160026654082879,-0.764061120404541,2.85411048442243e-06,100,1.11111111111111,"coast"
"1439",3511.681198545,-0.255042835645036,-0.951209094969059,2.20947732995607e-06,1500,1.11111111111111,"middle"
"1440",5011.681198545,-0.330579374373641,-1.08808857906862,1.73741712759728e-06,3000,1.11111111111111,"inland"
"1441",2261.51805107384,-3.18864180443179,-12.6754271391779,2.42185972473255e-05,100,4,"coast"
"1442",3661.51805107384,-4.543369527515,-14.4729409487019,1.10917429003219e-05,1500,4,"middle"
"1443",5161.51805107384,-5.34036807996974,-15.2334451478006,5.58918418717411e-06,3000,4,"inland"
"1444",2261.51805107384,-2.45595606476767,-10.1747699515919,2.27808167834512e-05,100,3.10344827586207,"coast"
"1445",3661.51805107384,-3.60085964619006,-11.9424848461964,1.15268431113792e-05,1500,3.10344827586207,"middle"
"1446",5161.51805107384,-4.32079021420884,-12.7794480132294,6.31028710662291e-06,3000,3.10344827586207,"inland"
"1447",2261.51805107384,-1.90967202064318,-8.17696670116332,2.04666270676464e-05,100,2.53521126760563,"coast"
"1448",3661.51805107384,-2.8640535215757,-9.80715763474436,1.12039159988417e-05,1500,2.53521126760563,"middle"
