"","upwind_dist_km","site_Dd18O","site_DW","dist_inland_km","site_region"
"112",732.089868216897,-1.81327857821623,-6.91855767414816,100,"coast"
"113",2132.0898682169,-4.34007645611989,-12.1905232115249,1500,"middle"
"114",3632.0898682169,-5.84445492000241,-14.2398670438868,3000,"inland"
"115",857.486939196831,-1.98285499787443,-7.53314601532594,100,"coast"
"116",2257.48693919683,-4.4079155317891,-12.4164170992166,1500,"middle"
"117",3757.48693919683,-5.8504613314837,-14.3323932160365,3000,"inland"
"118",984.928617499862,-2.1387188263583,-8.10031847476697,100,"coast"
"119",2384.92861749986,-4.46620887925753,-12.6282941856252,1500,"middle"
"120",3884.92861749986,-5.84929687861979,-14.4200297038886,3000,"inland"
"121",1136.28534819332,-2.41187949197219,-9.1102026758678,100,"coast"
"122",2536.28534819332,-4.55579990275523,-13.0139570725685,1500,"middle"
"123",4036.28534819332,-5.82681313483158,-14.5818840211498,3000,"inland"
"124",1268.39412313367,-2.5304350562193,-9.56049789704461,100,"coast"
"125",2668.39412313367,-4.58794426618969,-13.1895181753788,1500,"middle"
"126",4168.39412313367,-5.80620760547612,-14.6566745099197,3000,"inland"
"127",1402.77422004745,-2.73449795460434,-10.3675880800488,100,"coast"
"128",2802.77422004745,-4.6290405998739,-13.5100116691335,1500,"middle"
"129",4302.77422004745,-5.74806649036685,-14.7952708698833,3000,"inland"
"130",1539.50510807007,-2.82114143376,-10.7296740562341,100,"coast"
"131",2939.50510807007,-4.63882072218924,-13.6563273121016,1500,"middle"
"132",4439.50510807007,-5.71123940575724,-14.8595403018755,3000,"inland"
"133",1678.67050141614,-2.89824947347928,-11.0671828469935,100,"coast"
"134",3078.67050141614,-4.64196353545365,-13.7941903614153,1500,"middle"
"135",4578.67050141614,-5.66970480936091,-14.9207400449911,3000,"inland"
"136",1820.35866722062,-3.02593800567408,-11.6762742335438,100,"coast"
"137",3220.35866722062,-4.62994392480465,-14.0467885174207,1500,"middle"
"138",4720.35866722062,-5.5738899537443,-15.0346928903009,3000,"inland"
"139",1964.66276180044,-3.0775054732185,-11.9512822242658,100,"coast"
